,tweet_id,timestamp,source,text,rating_numerator,rating_denominator,name,non_twitter_url,twitter_url,photo_per_tweet,dog_stage,tweet_id,jpg_url,img_num,ranking,dog_type,confidence_of_prediction,is_dog,tweet_id,retweet_count,favorite_count
441,819711362133872643,2017-01-13 01:03:12,Twitter for iPhone,This is Howie. He just bloomed. 11/10 revolutionary af ,11.0,10,Howie,,https://twitter.com/dog_rates/status/819711362133872643,2,,668631377374486528,https://pbs.twimg.com/media/CUd0sSvWsAA85wO.jpg,1,p2,Australian_terrier,0.0225294,True,818145370475810820,2703,12770
442,819588359383371776,2017-01-12 16:54:26,Twitter for iPhone,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy ,13.0,10,Jazzy,,https://twitter.com/dog_rates/status/819588359383371776,1,,668631377374486528,https://pbs.twimg.com/media/CUd0sSvWsAA85wO.jpg,1,p1,miniature_schnauzer,0.904549,True,817908911860748288,839,3948
443,819347104292290561,2017-01-12 00:55:47,Twitter for iPhone,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously ,12.0,10,Anna,,https://twitter.com/dog_rates/status/819347104292290561,3,,668631377374486528,https://pbs.twimg.com/media/CUd0sSvWsAA85wO.jpg,1,p3,silky_terrier,0.015243200000000004,True,817827839487737858,28418,53864
445,819227688460238848,2017-01-11 17:01:16,Twitter for iPhone,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to ,12.0,10,Finn,,https://twitter.com/dog_rates/status/819227688460238848,1,,668633411083464705,https://pbs.twimg.com/media/CUd2ieCUcAAexyT.jpg,1,p3,Japanese_spaniel,0.00331035,True,817536400337801217,3124,12266
452,818614493328580609,2017-01-10 00:24:38,Twitter for iPhone,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly ,12.0,10,Bear,,https://twitter.com/dog_rates/status/818614493328580609,4,,668641109086707712,https://pbs.twimg.com/media/CUd9ivxWUAAuXSQ.jpg,1,p2,pug,0.146311,True,817056546584727552,1721,8936
459,817827839487737858,2017-01-07 20:18:46,Twitter for iPhone,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) ,13.0,10,Buddy,,https://twitter.com/dog_rates/status/817827839487737858,1,,668655139528511488,https://pbs.twimg.com/media/CUeKTeYW4AEr_lx.jpg,1,p2,Italian_greyhound,0.103338,True,816062466425819140,1083,5177
460,817777686764523521,2017-01-07 16:59:28,Twitter for iPhone,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) ",13.0,10,Dido,,https://twitter.com/dog_rates/status/817777686764523521,1,doggo,668655139528511488,https://pbs.twimg.com/media/CUeKTeYW4AEr_lx.jpg,1,p1,beagle,0.31911,True,816014286006976512,5544,15231
461,817536400337801217,2017-01-07 01:00:41,Twitter for iPhone,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time ",12.0,10,Eugene,,https://twitter.com/dog_rates/status/817536400337801217,4,,668655139528511488,https://pbs.twimg.com/media/CUeKTeYW4AEr_lx.jpg,1,p3,basenji,0.09193,True,815990720817401858,1083,5177
463,817423860136083457,2017-01-06 17:33:29,Twitter for iPhone,This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) ,13.0,10,Ken,,https://twitter.com/dog_rates/status/817423860136083457,1,,668779399630725120,https://pbs.twimg.com/media/CUf7UIaWUAEuKFr.jpg,1,p1,Chesapeake_Bay_retriever,0.285508,True,815745968457060357,4349,13740
466,817171292965273600,2017-01-06 00:49:53,Twitter for iPhone,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy ,13.0,10,Tebow,,https://twitter.com/dog_rates/status/817171292965273600,1,,668815180734689280,https://pbs.twimg.com/media/CUgb21RXIAAlff7.jpg,1,p3,miniature_pinscher,0.109752,True,815390420867969024,3993,10806
467,817120970343411712,2017-01-05 21:29:55,Twitter for iPhone,Name a more iconic quartet... I'll wait. 13/10 for all ,13.0,10,None,,https://twitter.com/dog_rates/status/817120970343411712,1,,668815180734689280,https://pbs.twimg.com/media/CUgb21RXIAAlff7.jpg,1,p1,redbone,0.461172,True,814986499976527872,1349,7978
468,817056546584727552,2017-01-05 17:13:55,Twitter for iPhone,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 ,11.0,10,Chloe,,https://twitter.com/dog_rates/status/817056546584727552,1,,668826086256599040,https://pbs.twimg.com/media/CUglxbFXAAA5O0d.jpg,1,p3,Rhodesian_ridgeback,0.0684565,True,814638523311648768,2846,11749
470,816816676327063552,2017-01-05 01:20:46,Twitter for iPhone,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber ,12.0,10,Timber,,https://twitter.com/dog_rates/status/816816676327063552,1,,668826086256599040,https://pbs.twimg.com/media/CUglxbFXAAA5O0d.jpg,1,p1,malinois,0.640185,True,814530161257443328,1949,9018
471,816697700272001025,2017-01-04 17:27:59,Twitter for iPhone,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well ,12.0,10,Binky,,https://twitter.com/dog_rates/status/816697700272001025,2,,668852170888998912,https://pbs.twimg.com/media/CUg9gBvWoAAmx-2.jpg,1,p3,kuvasz,0.0225005,True,814153002265309185,9132,30031
472,816450570814898180,2017-01-04 01:05:59,Twitter for iPhone,Meet Moose. He doesn't want his friend to go back to college. 13/10 looks like you're staying home John ,13.0,10,Moose,,https://twitter.com/dog_rates/status/816450570814898180,2,,668852170888998912,https://pbs.twimg.com/media/CUg9gBvWoAAmx-2.jpg,1,p2,Tibetan_mastiff,0.041497000000000006,True,813944609378369540,3351,13145
473,816336735214911488,2017-01-03 17:33:39,Twitter for iPhone,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet ,11.0,10,Dudley,,https://twitter.com/dog_rates/status/816336735214911488,1,,668852170888998912,https://pbs.twimg.com/media/CUg9gBvWoAAmx-2.jpg,1,p1,golden_retriever,0.903529,True,813910438903693312,1966,9706
474,816091915477250048,2017-01-03 01:20:49,Twitter for iPhone,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well ,12.0,10,Comet,,https://twitter.com/dog_rates/status/816091915477250048,4,,668872652652679168,https://pbs.twimg.com/media/CUhQIAhXAAA2j7u.jpg,1,p3,miniature_schnauzer,0.0355366,True,813812741911748608,14694,37979
477,815990720817401858,2017-01-02 18:38:42,Twitter for iPhone,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

 ",11.0,10,Jack,https://www.gofundme.com/surgeryforjacktheminpin,https://twitter.com/dog_rates/status/815990720817401858,1,doggo,668892474547511297,https://pbs.twimg.com/media/CUhiJ63WEAAw2qm.jpg,1,p2,collie,0.22706,True,813202720496779264,1893,9609
478,815966073409433600,2017-01-02 17:00:46,Twitter for iPhone,Here's a pupper with squeaky hiccups. Please enjoy. 13/10 ,13.0,10,None,,https://twitter.com/dog_rates/status/815966073409433600,1,pupper,668892474547511297,https://pbs.twimg.com/media/CUhiJ63WEAAw2qm.jpg,1,p1,kelpie,0.421979,True,813187593374461952,4601,20725
480,815736392542261248,2017-01-02 01:48:06,Twitter for iPhone,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday ,11.0,10,Akumi,,https://twitter.com/dog_rates/status/815736392542261248,4,,668902994700836864,https://pbs.twimg.com/media/CUhruUgUAAAa8FQ.jpg,1,p1,Brittany_spaniel,0.828425,True,813157409116065792,2328,8105
481,815639385530101762,2017-01-01 19:22:38,Twitter for iPhone,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm ,12.0,10,Titan,,https://twitter.com/dog_rates/status/815639385530101762,1,,668902994700836864,https://pbs.twimg.com/media/CUhruUgUAAAa8FQ.jpg,1,p3,Blenheim_spaniel,0.0280036,True,813142292504645637,2497,8830
482,815390420867969024,2017-01-01 02:53:20,Twitter for iPhone,Happy New Year from the squad! 13/10 for all ,13.0,10,None,,https://twitter.com/dog_rates/status/815390420867969024,1,,668902994700836864,https://pbs.twimg.com/media/CUhruUgUAAAa8FQ.jpg,1,p2,Ibizan_hound,0.043082,True,813130366689148928,473,4670
483,814986499976527872,2016-12-31 00:08:17,Twitter for iPhone,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho ,11.0,10,Cooper,,https://twitter.com/dog_rates/status/814986499976527872,1,pupper,668932921458302977,https://pbs.twimg.com/media/CUiG6_ZXAAAPaw_.jpg,1,p1,standard_poodle,0.237638,True,813127251579564032,3289,12376
484,814638523311648768,2016-12-30 01:05:33,Twitter for iPhone,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop ,12.0,10,Olivia,,https://twitter.com/dog_rates/status/814638523311648768,3,,668932921458302977,https://pbs.twimg.com/media/CUiG6_ZXAAAPaw_.jpg,1,p3,toy_poodle,0.14465799999999998,True,813112105746448384,2891,10757
486,814530161257443328,2016-12-29 17:54:58,Twitter for iPhone,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well ,12.0,10,Alf,,https://twitter.com/dog_rates/status/814530161257443328,1,,668955713004314625,https://pbs.twimg.com/media/CUibq3uVAAAup_O.jpg,1,p1,cocker_spaniel,0.367492,True,813081950185472002,2913,10309
487,814153002265309185,2016-12-28 16:56:16,Twitter for iPhone,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning ,12.0,10,Oshie,,https://twitter.com/dog_rates/status/814153002265309185,1,,668955713004314625,https://pbs.twimg.com/media/CUibq3uVAAAup_O.jpg,1,p3,soft-coated_wheaten_terrier,0.0670063,True,813066809284972545,2054,8316
490,813812741911748608,2016-12-27 18:24:12,Twitter for iPhone,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP ",14.0,10,Gary,,https://twitter.com/dog_rates/status/813812741911748608,3,,668960084974809088,https://pbs.twimg.com/media/CUifpn4WUAAS5X3.jpg,1,p2,Chesapeake_Bay_retriever,0.165878,True,812709060537683968,1504,6916
492,813217897535406080,2016-12-26 03:00:30,Twitter for iPhone,Here is Atlas. He went all out this year. 13/10 downright magical af ,13.0,10,Atlas,,https://twitter.com/dog_rates/status/813217897535406080,4,,668975677807423489,https://pbs.twimg.com/media/CUit1O1WoAEBHjj.jpg,1,p2,Welsh_springer_spaniel,0.184783,True,812466873996607488,2031,8331
493,813202720496779264,2016-12-26 02:00:11,Twitter for iPhone,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 ,11.0,10,None,,https://twitter.com/dog_rates/status/813202720496779264,1,doggo,668975677807423489,https://pbs.twimg.com/media/CUit1O1WoAEBHjj.jpg,1,p1,basset,0.605437,True,812372279581671427,3862,14302
494,813187593374461952,2016-12-26 01:00:05,Twitter for iPhone,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 ,13.0,10,None,,https://twitter.com/dog_rates/status/813187593374461952,1,,668975677807423489,https://pbs.twimg.com/media/CUit1O1WoAEBHjj.jpg,1,p3,Saint_Bernard,0.116299,True,811985624773361665,1480,7581
495,813172488309972993,2016-12-26 00:00:03,Twitter for iPhone,This is Eleanor. She winks like she knows many things that you don't. 12/10 ,12.0,10,Eleanor,,https://twitter.com/dog_rates/status/813172488309972993,1,,668979806671884288,https://pbs.twimg.com/media/CUixld6WoAArDrJ.jpg,1,p2,Irish_setter,0.097078,True,811744202451197953,1680,7892
496,813157409116065792,2016-12-25 23:00:08,Twitter for iPhone,This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark ,12.0,10,Layla,,https://twitter.com/dog_rates/status/813157409116065792,4,,668979806671884288,https://pbs.twimg.com/media/CUixld6WoAArDrJ.jpg,1,p1,golden_retriever,0.608537,True,811647686436880384,784,5848
497,813142292504645637,2016-12-25 22:00:04,Twitter for iPhone,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 ,13.0,10,None,,https://twitter.com/dog_rates/status/813142292504645637,3,,668979806671884288,https://pbs.twimg.com/media/CUixld6WoAArDrJ.jpg,1,p3,redbone,0.0760222,True,811627233043480576,3269,13334
502,813081950185472002,2016-12-25 18:00:17,Twitter for iPhone,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly ,11.0,10,Baron,,https://twitter.com/dog_rates/status/813081950185472002,2,,668986018524233728,https://pbs.twimg.com/media/CUi3PIrWoAAPvPT.jpg,1,p3,Norfolk_terrier,0.00391265,True,810284430598270976,11966,36924
503,813066809284972545,2016-12-25 17:00:08,Twitter for iPhone,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup ,12.0,10,Tyr,,https://twitter.com/dog_rates/status/813066809284972545,1,,668986018524233728,https://pbs.twimg.com/media/CUi3PIrWoAAPvPT.jpg,1,p2,Chihuahua,0.00563972,True,810254108431155201,3533,15343
507,812709060537683968,2016-12-24 17:18:34,Twitter for iPhone,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af ,12.0,10,Brandi,,https://twitter.com/dog_rates/status/812709060537683968,1,,668989615043424256,https://pbs.twimg.com/media/CUi6geuUYAIvE9n.jpg,1,p3,Chihuahua,0.0135244,True,809220051211603969,5909,20815
509,812466873996607488,2016-12-24 01:16:12,Twitter for iPhone,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable ,12.0,10,Mary,,https://twitter.com/dog_rates/status/812466873996607488,1,,668989615043424256,https://pbs.twimg.com/media/CUi6geuUYAIvE9n.jpg,1,p1,pug,0.917326,True,808838249661788160,3219,10569
515,811386762094317568,2016-12-21 01:44:13,Twitter for iPhone,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him ,11.0,10,Craig,,https://twitter.com/dog_rates/status/811386762094317568,1,pupper,668994913074286592,https://pbs.twimg.com/media/CUi_UtnWIAEtfqz.jpg,1,p2,English_springer,0.0897633,True,808001312164028416,3735,13146
516,810984652412424192,2016-12-19 23:06:23,Twitter for iPhone,"Meet Sam. She smiles 24/7 &amp; secretly aspires to be a reindeer. 
Keep Sam smiling by clicking and sharing this link:
 ",34.285714285714285,10,Sam,https://www.gofundme.com/sams-smile,https://twitter.com/dog_rates/status/810984652412424192,1,,669000397445533696,https://pbs.twimg.com/media/CUjETvDVAAI8LIy.jpg,1,p1,Pembroke,0.82294,True,807621403335917568,3851,15237
517,810896069567610880,2016-12-19 17:14:23,Twitter for iPhone,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine ",11.0,10,Hunter,,https://twitter.com/dog_rates/status/810896069567610880,3,,669000397445533696,https://pbs.twimg.com/media/CUjETvDVAAI8LIy.jpg,1,p3,basenji,2.33526e-05,True,807106840509214720,58569,124027
518,810657578271330305,2016-12-19 01:26:42,Twitter for iPhone,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue ,11.0,10,Pavlov,,https://twitter.com/dog_rates/status/810657578271330305,1,,669000397445533696,https://pbs.twimg.com/media/CUjETvDVAAI8LIy.jpg,1,p2,Cardigan,0.177035,True,807059379405148160,7730,25178
519,810284430598270976,2016-12-18 00:43:57,Twitter for iPhone,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil ,13.0,10,Phil,,https://twitter.com/dog_rates/status/810284430598270976,2,,669006782128353280,https://pbs.twimg.com/media/CUjKHs0WIAECWP3.jpg,1,p1,Chihuahua,0.127178,True,807010152071229440,4062,13659
521,809920764300447744,2016-12-17 00:38:52,Twitter for iPhone,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console ",10.0,10,None,,https://twitter.com/dog_rates/status/809920764300447744,1,,669006782128353280,https://pbs.twimg.com/media/CUjKHs0WIAECWP3.jpg,1,p2,Italian_greyhound,0.05421469999999999,True,806620845233815552,5833,21639
525,809084759137812480,2016-12-14 17:16:53,Twitter for iPhone,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed ",11.0,10,Wallace,,https://twitter.com/dog_rates/status/809084759137812480,1,,669037058363662336,https://pbs.twimg.com/media/CUjlp51WcAA1vGA.jpg,1,p3,chow,0.0322574,True,806219024703037440,1255,6725
526,808838249661788160,2016-12-14 00:57:20,Twitter for iPhone,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible ,13.0,10,Ito,,https://twitter.com/dog_rates/status/808838249661788160,1,,669037058363662336,https://pbs.twimg.com/media/CUjlp51WcAA1vGA.jpg,1,p2,Pomeranian,0.0538711,True,805958939288408065,5661,18011
527,808733504066486276,2016-12-13 18:01:07,Twitter for iPhone,Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge. 12/10 would rescue ,12.0,10,None,,https://twitter.com/dog_rates/status/808733504066486276,1,pupper,669037058363662336,https://pbs.twimg.com/media/CUjlp51WcAA1vGA.jpg,1,p1,Chihuahua,0.803528,True,805932879469572096,2019,8657
528,808501579447930884,2016-12-13 02:39:32,Twitter for iPhone,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10 ,12.0,10,Koda,,https://twitter.com/dog_rates/status/808501579447930884,2,,669203728096960512,https://pbs.twimg.com/media/CUl9PGBVEAUV3Wz.jpg,1,p2,French_bulldog,0.0550896,True,805826884734976000,1926,6875
534,807106840509214720,2016-12-09 06:17:20,Twitter for iPhone,This is Stephan. He just wants to help. 13/10 such a good boy ,13.0,10,Stephan,,https://twitter.com/dog_rates/status/807106840509214720,1,,669216679721873412,https://pbs.twimg.com/media/CUmJBS5WUAAKtrP.jpg,1,p2,Irish_setter,0.00337904,True,804475857670639616,16693,24817
536,807010152071229440,2016-12-08 23:53:08,Twitter for iPhone,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop ,12.0,10,Lennon,,https://twitter.com/dog_rates/status/807010152071229440,1,,669216679721873412,https://pbs.twimg.com/media/CUmJBS5WUAAKtrP.jpg,1,p3,Saluki,0.00122963,True,804026241225523202,17043,46678
539,806576416489959424,2016-12-07 19:09:37,Twitter for iPhone,Hooman catch successful. Massive hit by dog. Fumble ensued. Possession to dog. 13/10 ,13.0,10,None,,https://twitter.com/deadspin/status/806570933175652352,1,,669324657376567296,https://pbs.twimg.com/media/CUnrN7vUcAAfGvN.jpg,1,p2,Cardigan,0.131544,True,803638050916102144,4353,11470
540,806542213899489280,2016-12-07 16:53:43,Twitter for iPhone,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af ,11.0,10,Waffles,,https://twitter.com/dog_rates/status/806542213899489280,1,,669327207240699904,https://pbs.twimg.com/media/CUntin8WIAADmLk.jpg,1,p3,kuvasz,0.0102161,True,803380650405482500,1961,8122
542,806219024703037440,2016-12-06 19:29:28,Twitter for iPhone,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating... 11/10 ,11.0,10,None,,https://twitter.com/dog_rates/status/806219024703037440,1,,669327207240699904,https://pbs.twimg.com/media/CUntin8WIAADmLk.jpg,1,p1,golden_retriever,0.919584,True,803276597545603072,2597,10498
544,805932879469572096,2016-12-06 00:32:26,Twitter for iPhone,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 ,12.0,10,Major,,https://twitter.com/dog_rates/status/805932879469572096,1,,669328503091937280,https://pbs.twimg.com/media/CUnuuLEWEAAlKjN.jpg,1,p2,Eskimo_dog,0.23766,True,802624713319034886,3075,11688
545,805826884734976000,2016-12-05 17:31:15,Twitter for iPhone,This is Duke. He is not a fan of the pupporazzi. 12/10 ,12.0,10,Duke,,https://twitter.com/dog_rates/status/805826884734976000,1,puppo,669328503091937280,https://pbs.twimg.com/media/CUnuuLEWEAAlKjN.jpg,1,p1,Siberian_husky,0.424202,True,802600418706604034,1550,7446
553,804026241225523202,2016-11-30 18:16:08,Twitter for iPhone,This is Bo. He's going to make me cry. 13/10 please get off the bus for him Carly ,13.0,10,Bo,,https://twitter.com/dog_rates/status/804026241225523202,3,,669354382627049472,https://pbs.twimg.com/media/CUoGQjdXAAAkaz2.jpg,1,p3,Pekinese,0.00209865,True,801538201127157760,2180,8584
554,803773340896923648,2016-11-30 01:31:12,Twitter for iPhone,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry ,12.0,10,Diogi,,https://twitter.com/dog_rates/status/803773340896923648,4,puppo,669354382627049472,https://pbs.twimg.com/media/CUoGQjdXAAAkaz2.jpg,1,p2,French_bulldog,0.010832,True,801285448605831168,870,6338
556,803638050916102144,2016-11-29 16:33:36,Twitter for iPhone,Pupper hath acquire enemy. 13/10 ,13.0,10,None,,https://twitter.com/dog_rates/status/803638050916102144,1,,669359674819481600,https://pbs.twimg.com/media/CUoLEG3XAAE65I0.jpg,1,p3,Chesapeake_Bay_retriever,0.184246,True,801127390143516673,4170,14396
557,803380650405482500,2016-11-28 23:30:47,Twitter for iPhone,Meet Sonny. He's an in-home movie critic. That is his collection. He's very proud of it. 12/10 ,12.0,10,Sonny,,https://twitter.com/dog_rates/status/803380650405482500,1,,669359674819481600,https://pbs.twimg.com/media/CUoLEG3XAAE65I0.jpg,1,p2,German_short-haired_pointer,0.280642,True,801115127852503040,2215,8458
559,803276597545603072,2016-11-28 16:37:19,Twitter for iPhone,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck ,11.0,10,Winston,,https://twitter.com/dog_rates/status/803276597545603072,1,,669363888236994561,https://pbs.twimg.com/media/CUoO1TLWsAA0Z3w.jpg,1,p3,cocker_spaniel,0.0414844,True,800855607700029440,1699,10903
560,802952499103731712,2016-11-27 19:09:28,Twitter for iPhone,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist ,12.0,10,Marley,,https://twitter.com/dog_rates/status/802952499103731712,1,,669363888236994561,https://pbs.twimg.com/media/CUoO1TLWsAA0Z3w.jpg,1,p2,Irish_setter,0.40655,True,800751577355128832,2940,11031
563,802572683846291456,2016-11-26 18:00:13,Twitter for iPhone,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution ,12.0,10,Winnie,,https://twitter.com/dog_rates/status/802572683846291456,1,,669367896104181761,https://pbs.twimg.com/media/CUoSjTnWwAANNak.jpg,1,p3,Welsh_springer_spaniel,0.030198400000000007,True,800443802682937345,4553,12216
564,802323869084381190,2016-11-26 01:31:31,Twitter for iPhone,This is Severus. He's here to fix your cable. Looks like he succeeded. Even offered to pupgrade your plan. 13/10 h*ckin helpful ,13.0,10,Severus,,https://twitter.com/dog_rates/status/802323869084381190,4,,669371483794317312,https://pbs.twimg.com/media/CUoVz8rU8AAfW-c.jpg,1,p2,miniature_pinscher,0.307465,True,800388270626521089,2964,11687
567,802239329049477120,2016-11-25 19:55:35,Twitter for iPhone,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo ,12.0,10,Loki,,https://twitter.com/dog_rates/status/802239329049477120,2,puppo,669375718304980992,https://pbs.twimg.com/media/CUoZqaqWcAAA2MQ.jpg,1,p2,Norfolk_terrier,0.107479,True,800018252395122689,13903,29760
569,801958328846974976,2016-11-25 01:18:59,Twitter for iPhone,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly ,12.0,10,Ronnie,,https://twitter.com/dog_rates/status/801958328846974976,1,,669375718304980992,https://pbs.twimg.com/media/CUoZqaqWcAAA2MQ.jpg,1,p3,Lakeland_terrier,0.0978459,True,799757965289017345,2280,8791
571,801538201127157760,2016-11-23 21:29:33,Twitter for iPhone,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace ,12.0,10,Wallace,,https://twitter.com/dog_rates/status/801538201127157760,1,,669393256313184256,https://pbs.twimg.com/media/CUopnHPVEAAcL2o.jpg,1,p1,cocker_spaniel,0.359843,True,799308762079035393,5789,22628
572,801285448605831168,2016-11-23 04:45:12,Twitter for iPhone,oh h*ck 10/10 ,10.0,10,None,,https://twitter.com/dog_rates/status/801285448605831168,1,,669393256313184256,https://pbs.twimg.com/media/CUopnHPVEAAcL2o.jpg,1,p3,toy_poodle,0.132746,True,799297110730567681,2918,10362
573,801167903437357056,2016-11-22 20:58:07,Twitter for iPhone,This is Milo. I would do terrible things for Milo. 13/10 ,13.0,10,Milo,,https://twitter.com/dog_rates/status/801167903437357056,1,,669564461267722241,https://pbs.twimg.com/media/CUrFUvDVAAA9H-F.jpg,1,p1,toy_poodle,0.623685,True,799063482566066176,2605,8463
575,801115127852503040,2016-11-22 17:28:25,Twitter for iPhone,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine ,12.0,10,Bones,,https://twitter.com/dog_rates/status/801115127852503040,2,doggo pupper,669564461267722241,https://pbs.twimg.com/media/CUrFUvDVAAA9H-F.jpg,1,p2,miniature_poodle,0.25992,True,798925684722855936,1509,7815
578,800751577355128832,2016-11-21 17:23:47,Twitter for iPhone,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 ,12.0,10,Mauve,,https://twitter.com/dog_rates/status/800751577355128832,3,,669567591774625800,https://pbs.twimg.com/media/CUrIK1DWoAAhECq.jpg,1,p1,Chihuahua,0.980511,True,798697898615730177,6858,18928
582,800388270626521089,2016-11-20 17:20:08,Twitter for iPhone,This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer ,12.0,10,Doc,,https://twitter.com/dog_rates/status/800388270626521089,3,floofer,669573570759163904,https://pbs.twimg.com/media/CUrNmtFWoAAnWCD.jpg,1,p3,cairn,0.00946166,True,798673117451325440,5867,17214
584,800141422401830912,2016-11-20 00:59:15,Twitter for iPhone,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 ,13.0,10,Peaches,,https://twitter.com/dog_rates/status/800141422401830912,3,,669573570759163904,https://pbs.twimg.com/media/CUrNmtFWoAAnWCD.jpg,1,p1,West_Highland_white_terrier,0.946828,True,798644042770751489,1960,6655
588,799422933579902976,2016-11-18 01:24:14,Twitter for iPhone,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly ,12.0,10,Longfellow,,https://twitter.com/dog_rates/status/799422933579902976,1,,669597912108789760,https://pbs.twimg.com/media/CUrjvxiVEAA94dH.jpg,1,p1,Eskimo_dog,0.595665,True,798340744599797760,3547,12457
590,799297110730567681,2016-11-17 17:04:16,Twitter for iPhone,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet ,11.0,10,Jeffrey,,https://twitter.com/dog_rates/status/799297110730567681,2,,669597912108789760,https://pbs.twimg.com/media/CUrjvxiVEAA94dH.jpg,1,p2,Siberian_husky,0.214474,True,797971864723324932,3296,12184
591,799063482566066176,2016-11-17 01:35:54,Twitter for iPhone,This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish ,11.0,10,Mister,,https://twitter.com/dog_rates/status/799063482566066176,4,,669603084620980224,https://pbs.twimg.com/media/CUroc7QW4AATIff.jpg,1,p1,Maltese_dog,0.659619,True,797545162159308800,5130,15201
